0.3361 	ERROR 	Requested audio device 'auto' that is not available on this hardware. The 'audioDevice' preference should be one of [u'Line-out (Green Rear)']
18.0648 	EXP 	interStimInt: autoDraw = False
18.0648 	EXP 	interStimInt: autoDraw = False
18.0648 	EXP 	text: text = u'V'
18.0648 	EXP 	text: autoDraw = True
18.0973 	EXP 	New trial (rep=3, index=33): OrderedDict([(u'stimulus', u'Y'), (u'category', u'letter')])
18.1130 	EXP 	text: autoDraw = False
18.1130 	EXP 	text: autoDraw = False
18.1130 	EXP 	interStimInt: autoDraw = True
18.1466 	EXP 	interStimInt: autoDraw = False
18.1466 	EXP 	interStimInt: autoDraw = False
18.1466 	EXP 	text: text = u'Y'
18.1466 	EXP 	text: autoDraw = True
18.1805 	EXP 	New trial (rep=3, index=34): OrderedDict([(u'stimulus', 7), (u'category', u'number')])
18.1963 	EXP 	text: autoDraw = False
18.1963 	EXP 	text: autoDraw = False
18.1963 	EXP 	interStimInt: autoDraw = True
18.2299 	EXP 	interStimInt: autoDraw = False
18.2299 	EXP 	interStimInt: autoDraw = False
18.2299 	EXP 	text: text = 7
18.2299 	EXP 	text: autoDraw = True
18.2657 	EXP 	New trial (rep=3, index=35): OrderedDict([(u'stimulus', 8), (u'category', u'number')])
18.2798 	EXP 	text: autoDraw = False
18.2798 	EXP 	text: autoDraw = False
18.2798 	EXP 	interStimInt: autoDraw = True
18.3130 	EXP 	interStimInt: autoDraw = False
18.3130 	EXP 	interStimInt: autoDraw = False
18.3130 	EXP 	text: text = 8
18.3130 	EXP 	text: autoDraw = True
18.3472 	EXP 	New trial (rep=3, index=36): OrderedDict([(u'stimulus', 4), (u'category', u'number')])
18.3648 	EXP 	text: autoDraw = False
18.3648 	EXP 	text: autoDraw = False
18.3648 	EXP 	interStimInt: autoDraw = True
18.3965 	EXP 	interStimInt: autoDraw = False
18.3965 	EXP 	interStimInt: autoDraw = False
18.3965 	EXP 	text: text = 4
18.3965 	EXP 	text: autoDraw = True
18.4304 	EXP 	New trial (rep=4, index=0): OrderedDict([(u'stimulus', 9), (u'category', u'number')])
18.4464 	EXP 	text: autoDraw = False
18.4464 	EXP 	text: autoDraw = False
18.4464 	EXP 	interStimInt: autoDraw = True
18.4798 	EXP 	interStimInt: autoDraw = False
18.4798 	EXP 	interStimInt: autoDraw = False
18.4798 	EXP 	text: text = 9
18.4798 	EXP 	text: autoDraw = True
18.5138 	EXP 	New trial (rep=4, index=1): OrderedDict([(u'stimulus', u'probe'), (u'category', u'probe')])
18.5297 	EXP 	text: autoDraw = False
18.5297 	EXP 	text: autoDraw = False
18.5297 	EXP 	interStimInt: autoDraw = True
18.5648 	EXP 	interStimInt: autoDraw = False
18.5648 	EXP 	interStimInt: autoDraw = False
18.5648 	EXP 	text: text = u'probe'
18.5648 	EXP 	text: autoDraw = True
18.5973 	EXP 	New trial (rep=4, index=2): OrderedDict([(u'stimulus', u'O'), (u'category', u'letter')])
18.6130 	EXP 	text: autoDraw = False
18.6130 	EXP 	text: autoDraw = False
18.6130 	EXP 	interStimInt: autoDraw = True
18.6464 	EXP 	interStimInt: autoDraw = False
18.6464 	EXP 	interStimInt: autoDraw = False
18.6464 	EXP 	text: text = u'O'
18.6464 	EXP 	text: autoDraw = True
18.6804 	EXP 	New trial (rep=4, index=3): OrderedDict([(u'stimulus', u'B'), (u'category', u'letter')])
18.6963 	EXP 	text: autoDraw = False
18.6963 	EXP 	text: autoDraw = False
18.6963 	EXP 	interStimInt: autoDraw = True
18.7298 	EXP 	interStimInt: autoDraw = False
18.7298 	EXP 	interStimInt: autoDraw = False
18.7298 	EXP 	text: text = u'B'
18.7298 	EXP 	text: autoDraw = True
18.7656 	EXP 	New trial (rep=4, index=4): OrderedDict([(u'stimulus', 8), (u'category', u'number')])
18.7797 	EXP 	text: autoDraw = False
18.7797 	EXP 	text: autoDraw = False
18.7797 	EXP 	interStimInt: autoDraw = True
18.8131 	EXP 	interStimInt: autoDraw = False
18.8131 	EXP 	interStimInt: autoDraw = False
18.8131 	EXP 	text: text = 8
18.8131 	EXP 	text: autoDraw = True
18.8472 	EXP 	New trial (rep=4, index=5): OrderedDict([(u'stimulus', u'C'), (u'category', u'letter')])
18.8645 	EXP 	text: autoDraw = False
18.8645 	EXP 	text: autoDraw = False
18.8645 	EXP 	interStimInt: autoDraw = True
18.8958 	EXP 	interStimInt: autoDraw = False
18.8958 	EXP 	interStimInt: autoDraw = False
18.8958 	EXP 	text: text = u'C'
18.8958 	EXP 	text: autoDraw = True
18.9304 	EXP 	New trial (rep=4, index=6): OrderedDict([(u'stimulus', u'Q'), (u'category', u'letter')])
18.9464 	EXP 	text: autoDraw = False
18.9464 	EXP 	text: autoDraw = False
18.9464 	EXP 	interStimInt: autoDraw = True
18.9798 	EXP 	interStimInt: autoDraw = False
18.9798 	EXP 	interStimInt: autoDraw = False
18.9798 	EXP 	text: text = u'Q'
18.9798 	EXP 	text: autoDraw = True
19.0136 	EXP 	New trial (rep=4, index=7): OrderedDict([(u'stimulus', u'M'), (u'category', u'letter')])
19.0297 	EXP 	text: autoDraw = False
19.0297 	EXP 	text: autoDraw = False
19.0297 	EXP 	interStimInt: autoDraw = True
19.0642 	EXP 	interStimInt: autoDraw = False
19.0642 	EXP 	interStimInt: autoDraw = False
19.0642 	EXP 	text: text = u'M'
19.0642 	EXP 	text: autoDraw = True
19.0969 	EXP 	New trial (rep=4, index=8): OrderedDict([(u'stimulus', u'S'), (u'category', u'letter')])
19.1129 	EXP 	text: autoDraw = False
19.1129 	EXP 	text: autoDraw = False
19.1129 	EXP 	interStimInt: autoDraw = True
19.1465 	EXP 	interStimInt: autoDraw = False
19.1465 	EXP 	interStimInt: autoDraw = False
19.1465 	EXP 	text: text = u'S'
19.1465 	EXP 	text: autoDraw = True
19.1804 	EXP 	New trial (rep=4, index=9): OrderedDict([(u'stimulus', u'N'), (u'category', u'letter')])
19.1964 	EXP 	text: autoDraw = False
19.1964 	EXP 	text: autoDraw = False
19.1964 	EXP 	interStimInt: autoDraw = True
19.2297 	EXP 	interStimInt: autoDraw = False
19.2297 	EXP 	interStimInt: autoDraw = False
19.2297 	EXP 	text: text = u'N'
19.2297 	EXP 	text: autoDraw = True
19.2661 	EXP 	New trial (rep=4, index=10): OrderedDict([(u'stimulus', 3), (u'category', u'number')])
19.2798 	EXP 	text: autoDraw = False
19.2798 	EXP 	text: autoDraw = False
19.2798 	EXP 	interStimInt: autoDraw = True
19.3131 	EXP 	interStimInt: autoDraw = False
19.3131 	EXP 	interStimInt: autoDraw = False
19.3131 	EXP 	text: text = 3
19.3131 	EXP 	text: autoDraw = True
19.3471 	EXP 	New trial (rep=4, index=11): OrderedDict([(u'stimulus', u'V'), (u'category', u'letter')])
19.3644 	EXP 	text: autoDraw = False
19.3644 	EXP 	text: autoDraw = False
19.3644 	EXP 	interStimInt: autoDraw = True
19.3965 	EXP 	interStimInt: autoDraw = False
19.3965 	EXP 	interStimInt: autoDraw = False
19.3965 	EXP 	text: text = u'V'
19.3965 	EXP 	text: autoDraw = True
19.4305 	EXP 	New trial (rep=4, index=12): OrderedDict([(u'stimulus', u'G'), (u'category', u'letter')])
19.4464 	EXP 	text: autoDraw = False
19.4464 	EXP 	text: autoDraw = False
19.4464 	EXP 	interStimInt: autoDraw = True
19.4815 	EXP 	interStimInt: autoDraw = False
19.4815 	EXP 	interStimInt: autoDraw = False
19.4815 	EXP 	text: text = u'G'
19.4815 	EXP 	text: autoDraw = True
19.5139 	EXP 	New trial (rep=4, index=13): OrderedDict([(u'stimulus', u'X'), (u'category', u'letter')])
19.5297 	EXP 	text: autoDraw = False
19.5297 	EXP 	text: autoDraw = False
19.5297 	EXP 	interStimInt: autoDraw = True
19.5631 	EXP 	interStimInt: autoDraw = False
19.5631 	EXP 	interStimInt: autoDraw = False
19.5631 	EXP 	text: text = u'X'
19.5631 	EXP 	text: autoDraw = True
19.5969 	EXP 	New trial (rep=4, index=14): OrderedDict([(u'stimulus', 1), (u'category', u'number')])
19.6131 	EXP 	text: autoDraw = False
19.6131 	EXP 	text: autoDraw = False
19.6131 	EXP 	interStimInt: autoDraw = True
19.6464 	EXP 	interStimInt: autoDraw = False
19.6464 	EXP 	interStimInt: autoDraw = False
19.6464 	EXP 	text: text = 1
19.6464 	EXP 	text: autoDraw = True
19.6823 	EXP 	New trial (rep=4, index=15): OrderedDict([(u'stimulus', u'D'), (u'category', u'letter')])
19.6965 	EXP 	text: autoDraw = False
19.6965 	EXP 	text: autoDraw = False
19.6965 	EXP 	interStimInt: autoDraw = True
19.7298 	EXP 	interStimInt: autoDraw = False
19.7298 	EXP 	interStimInt: autoDraw = False
19.7298 	EXP 	text: text = u'D'
19.7298 	EXP 	text: autoDraw = True
19.7637 	EXP 	New trial (rep=4, index=16): OrderedDict([(u'stimulus', u'I'), (u'category', u'letter')])
19.7817 	EXP 	text: autoDraw = False
19.7817 	EXP 	text: autoDraw = False
19.7817 	EXP 	interStimInt: autoDraw = True
19.8133 	EXP 	interStimInt: autoDraw = False
19.8133 	EXP 	interStimInt: autoDraw = False
19.8133 	EXP 	text: text = u'I'
19.8133 	EXP 	text: autoDraw = True
19.8473 	EXP 	New trial (rep=4, index=17): OrderedDict([(u'stimulus', u'E'), (u'category', u'letter')])
19.8630 	EXP 	text: autoDraw = False
19.8630 	EXP 	text: autoDraw = False
19.8630 	EXP 	interStimInt: autoDraw = True
19.8964 	EXP 	interStimInt: autoDraw = False
19.8964 	EXP 	interStimInt: autoDraw = False
19.8964 	EXP 	text: text = u'E'
19.8964 	EXP 	text: autoDraw = True
19.9304 	EXP 	New trial (rep=4, index=18): OrderedDict([(u'stimulus', u'W'), (u'category', u'letter')])
19.9464 	EXP 	text: autoDraw = False
19.9464 	EXP 	text: autoDraw = False
19.9464 	EXP 	interStimInt: autoDraw = True
19.9815 	EXP 	interStimInt: autoDraw = False
19.9815 	EXP 	interStimInt: autoDraw = False
19.9815 	EXP 	text: text = u'W'
19.9815 	EXP 	text: autoDraw = True
20.0137 	EXP 	New trial (rep=4, index=19): OrderedDict([(u'stimulus', u'Z'), (u'category', u'letter')])
20.0297 	EXP 	text: autoDraw = False
20.0297 	EXP 	text: autoDraw = False
20.0297 	EXP 	interStimInt: autoDraw = True
20.1024 	EXP 	New trial (rep=4, index=20): OrderedDict([(u'stimulus', u'P'), (u'category', u'letter')])
20.1122 	EXP 	interStimInt: autoDraw = False
20.1122 	EXP 	interStimInt: autoDraw = False
20.1122 	EXP 	text: text = u'Z'
20.1122 	EXP 	text: autoDraw = True
20.1122 	EXP 	text: autoDraw = False
20.1122 	EXP 	text: autoDraw = False
20.1122 	EXP 	interStimInt: autoDraw = True
20.1466 	EXP 	interStimInt: autoDraw = False
20.1466 	EXP 	interStimInt: autoDraw = False
20.1466 	EXP 	text: text = u'P'
20.1466 	EXP 	text: autoDraw = True
20.1823 	EXP 	New trial (rep=4, index=21): OrderedDict([(u'stimulus', None), (u'category', u'blank')])
20.1966 	EXP 	text: autoDraw = False
20.1966 	EXP 	text: autoDraw = False
20.1966 	EXP 	interStimInt: autoDraw = True
20.2298 	EXP 	interStimInt: autoDraw = False
20.2298 	EXP 	interStimInt: autoDraw = False
20.2298 	EXP 	text: text = 'P'
20.2298 	EXP 	text: autoDraw = True
20.2637 	EXP 	New trial (rep=4, index=22): OrderedDict([(u'stimulus', u'T'), (u'category', u'letter')])
20.2813 	EXP 	text: autoDraw = False
20.2813 	EXP 	text: autoDraw = False
20.2813 	EXP 	interStimInt: autoDraw = True
20.3131 	EXP 	interStimInt: autoDraw = False
20.3131 	EXP 	interStimInt: autoDraw = False
20.3131 	EXP 	text: text = u'T'
20.3131 	EXP 	text: autoDraw = True
20.3471 	EXP 	New trial (rep=4, index=23): OrderedDict([(u'stimulus', 7), (u'category', u'number')])
20.3632 	EXP 	text: autoDraw = False
20.3632 	EXP 	text: autoDraw = False
20.3632 	EXP 	interStimInt: autoDraw = True
20.3965 	EXP 	interStimInt: autoDraw = False
20.3965 	EXP 	interStimInt: autoDraw = False
20.3965 	EXP 	text: text = 7
20.3965 	EXP 	text: autoDraw = True
20.4307 	EXP 	New trial (rep=4, index=24): OrderedDict([(u'stimulus', u'J'), (u'category', u'letter')])
20.4466 	EXP 	text: autoDraw = False
20.4466 	EXP 	text: autoDraw = False
20.4466 	EXP 	interStimInt: autoDraw = True
20.4808 	EXP 	interStimInt: autoDraw = False
20.4808 	EXP 	interStimInt: autoDraw = False
20.4808 	EXP 	text: text = u'J'
20.4808 	EXP 	text: autoDraw = True
20.5138 	EXP 	New trial (rep=4, index=25): OrderedDict([(u'stimulus', 2), (u'category', u'number')])
20.5297 	EXP 	text: autoDraw = False
20.5297 	EXP 	text: autoDraw = False
20.5297 	EXP 	interStimInt: autoDraw = True
20.5632 	EXP 	interStimInt: autoDraw = False
20.5632 	EXP 	interStimInt: autoDraw = False
20.5632 	EXP 	text: text = 2
20.5632 	EXP 	text: autoDraw = True
20.5972 	EXP 	New trial (rep=4, index=26): OrderedDict([(u'stimulus', u'K'), (u'category', u'letter')])
20.6131 	EXP 	text: autoDraw = False
20.6131 	EXP 	text: autoDraw = False
20.6131 	EXP 	interStimInt: autoDraw = True
20.6465 	EXP 	interStimInt: autoDraw = False
20.6465 	EXP 	interStimInt: autoDraw = False
20.6465 	EXP 	text: text = u'K'
20.6465 	EXP 	text: autoDraw = True
20.6820 	EXP 	New trial (rep=4, index=27): OrderedDict([(u'stimulus', u'Y'), (u'category', u'letter')])
20.6965 	EXP 	text: autoDraw = False
20.6965 	EXP 	text: autoDraw = False
20.6965 	EXP 	interStimInt: autoDraw = True
20.7299 	EXP 	interStimInt: autoDraw = False
20.7299 	EXP 	interStimInt: autoDraw = False
20.7299 	EXP 	text: text = u'Y'
20.7299 	EXP 	text: autoDraw = True
20.7638 	EXP 	New trial (rep=4, index=28): OrderedDict([(u'stimulus', u'U'), (u'category', u'letter')])
20.7799 	EXP 	text: autoDraw = False
20.7799 	EXP 	text: autoDraw = False
20.7799 	EXP 	interStimInt: autoDraw = True
20.8133 	EXP 	interStimInt: autoDraw = False
20.8133 	EXP 	interStimInt: autoDraw = False
20.8133 	EXP 	text: text = u'U'
20.8133 	EXP 	text: autoDraw = True
20.8471 	EXP 	New trial (rep=4, index=29): OrderedDict([(u'stimulus', 4), (u'category', u'number')])
20.8631 	EXP 	text: autoDraw = False
20.8631 	EXP 	text: autoDraw = False
20.8631 	EXP 	interStimInt: autoDraw = True
20.8984 	EXP 	interStimInt: autoDraw = False
20.8984 	EXP 	interStimInt: autoDraw = False
20.8984 	EXP 	text: text = 4
20.8984 	EXP 	text: autoDraw = True
20.9305 	EXP 	New trial (rep=4, index=30): OrderedDict([(u'stimulus', u'H'), (u'category', u'letter')])
20.9465 	EXP 	text: autoDraw = False
20.9465 	EXP 	text: autoDraw = False
20.9465 	EXP 	interStimInt: autoDraw = True
20.9799 	EXP 	interStimInt: autoDraw = False
20.9799 	EXP 	interStimInt: autoDraw = False
20.9799 	EXP 	text: text = u'H'
20.9799 	EXP 	text: autoDraw = True
21.0141 	EXP 	New trial (rep=4, index=31): OrderedDict([(u'stimulus', u'A'), (u'category', u'letter')])
21.0298 	EXP 	text: autoDraw = False
21.0298 	EXP 	text: autoDraw = False
21.0298 	EXP 	interStimInt: autoDraw = True
21.0632 	EXP 	interStimInt: autoDraw = False
21.0632 	EXP 	interStimInt: autoDraw = False
21.0632 	EXP 	text: text = u'A'
21.0632 	EXP 	text: autoDraw = True
21.0991 	EXP 	New trial (rep=4, index=32): OrderedDict([(u'stimulus', 6), (u'category', u'number')])
21.1132 	EXP 	text: autoDraw = False
21.1132 	EXP 	text: autoDraw = False
21.1132 	EXP 	interStimInt: autoDraw = True
21.1465 	EXP 	interStimInt: autoDraw = False
21.1465 	EXP 	interStimInt: autoDraw = False
21.1465 	EXP 	text: text = 6
21.1465 	EXP 	text: autoDraw = True
21.1805 	EXP 	New trial (rep=4, index=33): OrderedDict([(u'stimulus', u'L'), (u'category', u'letter')])
21.1984 	EXP 	text: autoDraw = False
21.1984 	EXP 	text: autoDraw = False
21.1984 	EXP 	interStimInt: autoDraw = True
21.2301 	EXP 	interStimInt: autoDraw = False
21.2301 	EXP 	interStimInt: autoDraw = False
21.2301 	EXP 	text: text = u'L'
21.2301 	EXP 	text: autoDraw = True
21.2639 	EXP 	New trial (rep=4, index=34): OrderedDict([(u'stimulus', u'F'), (u'category', u'letter')])
21.2799 	EXP 	text: autoDraw = False
21.2799 	EXP 	text: autoDraw = False
21.2799 	EXP 	interStimInt: autoDraw = True
21.3133 	EXP 	interStimInt: autoDraw = False
21.3133 	EXP 	interStimInt: autoDraw = False
21.3133 	EXP 	text: text = u'F'
21.3133 	EXP 	text: autoDraw = True
21.3473 	EXP 	New trial (rep=4, index=35): OrderedDict([(u'stimulus', u'R'), (u'category', u'letter')])
21.3634 	EXP 	text: autoDraw = False
21.3634 	EXP 	text: autoDraw = False
21.3634 	EXP 	interStimInt: autoDraw = True
21.3984 	EXP 	interStimInt: autoDraw = False
21.3984 	EXP 	interStimInt: autoDraw = False
21.3984 	EXP 	text: text = u'R'
21.3984 	EXP 	text: autoDraw = True
21.4305 	EXP 	New trial (rep=4, index=36): OrderedDict([(u'stimulus', 5), (u'category', u'number')])
21.4467 	EXP 	text: autoDraw = False
21.4467 	EXP 	text: autoDraw = False
21.4467 	EXP 	interStimInt: autoDraw = True
21.4799 	EXP 	interStimInt: autoDraw = False
21.4799 	EXP 	interStimInt: autoDraw = False
21.4799 	EXP 	text: text = 5
21.4799 	EXP 	text: autoDraw = True
21.5140 	EXP 	New trial (rep=5, index=0): OrderedDict([(u'stimulus', 5), (u'category', u'number')])
21.5299 	EXP 	text: autoDraw = False
21.5299 	EXP 	text: autoDraw = False
21.5299 	EXP 	interStimInt: autoDraw = True
21.5633 	EXP 	interStimInt: autoDraw = False
21.5633 	EXP 	interStimInt: autoDraw = False
21.5633 	EXP 	text: text = 5
21.5633 	EXP 	text: autoDraw = True
21.5991 	EXP 	New trial (rep=5, index=1): OrderedDict([(u'stimulus', u'A'), (u'category', u'letter')])
21.6133 	EXP 	text: autoDraw = False
21.6133 	EXP 	text: autoDraw = False
21.6133 	EXP 	interStimInt: autoDraw = True
21.6464 	EXP 	interStimInt: autoDraw = False
21.6464 	EXP 	interStimInt: autoDraw = False
21.6464 	EXP 	text: text = u'A'
21.6464 	EXP 	text: autoDraw = True
21.6805 	EXP 	New trial (rep=5, index=2): OrderedDict([(u'stimulus', u'U'), (u'category', u'letter')])
21.6981 	EXP 	text: autoDraw = False
21.6981 	EXP 	text: autoDraw = False
21.6981 	EXP 	interStimInt: autoDraw = True
21.7299 	EXP 	interStimInt: autoDraw = False
21.7299 	EXP 	interStimInt: autoDraw = False
21.7299 	EXP 	text: text = u'U'
21.7299 	EXP 	text: autoDraw = True
21.7639 	EXP 	New trial (rep=5, index=3): OrderedDict([(u'stimulus', u'B'), (u'category', u'letter')])
21.7800 	EXP 	text: autoDraw = False
21.7800 	EXP 	text: autoDraw = False
21.7800 	EXP 	interStimInt: autoDraw = True
21.8131 	EXP 	interStimInt: autoDraw = False
21.8131 	EXP 	interStimInt: autoDraw = False
21.8131 	EXP 	text: text = u'B'
21.8131 	EXP 	text: autoDraw = True
21.8466 	EXP 	New trial (rep=5, index=4): OrderedDict([(u'stimulus', 1), (u'category', u'number')])
21.8633 	EXP 	text: autoDraw = False
21.8633 	EXP 	text: autoDraw = False
21.8633 	EXP 	interStimInt: autoDraw = True
21.8975 	EXP 	interStimInt: autoDraw = False
21.8975 	EXP 	interStimInt: autoDraw = False
21.8975 	EXP 	text: text = 1
21.8975 	EXP 	text: autoDraw = True
21.9299 	EXP 	New trial (rep=5, index=5): OrderedDict([(u'stimulus', u'R'), (u'category', u'letter')])
21.9466 	EXP 	text: autoDraw = False
21.9466 	EXP 	text: autoDraw = False
21.9466 	EXP 	interStimInt: autoDraw = True
21.9800 	EXP 	interStimInt: autoDraw = False
21.9800 	EXP 	interStimInt: autoDraw = False
21.9800 	EXP 	text: text = u'R'
21.9800 	EXP 	text: autoDraw = True
22.0139 	EXP 	New trial (rep=5, index=6): OrderedDict([(u'stimulus', u'I'), (u'category', u'letter')])
22.0298 	EXP 	text: autoDraw = False
22.0298 	EXP 	text: autoDraw = False
22.0298 	EXP 	interStimInt: autoDraw = True
22.0632 	EXP 	interStimInt: autoDraw = False
22.0632 	EXP 	interStimInt: autoDraw = False
22.0632 	EXP 	text: text = u'I'
22.0632 	EXP 	text: autoDraw = True
22.0966 	EXP 	New trial (rep=5, index=7): OrderedDict([(u'stimulus', u'O'), (u'category', u'letter')])
22.1152 	EXP 	text: autoDraw = False
22.1152 	EXP 	text: autoDraw = False
22.1152 	EXP 	interStimInt: autoDraw = True
22.1469 	EXP 	interStimInt: autoDraw = False
22.1469 	EXP 	interStimInt: autoDraw = False
22.1469 	EXP 	text: text = u'O'
22.1469 	EXP 	text: autoDraw = True
22.1805 	EXP 	New trial (rep=5, index=8): OrderedDict([(u'stimulus', u'X'), (u'category', u'letter')])
22.1966 	EXP 	text: autoDraw = False
22.1966 	EXP 	text: autoDraw = False
22.1966 	EXP 	interStimInt: autoDraw = True
22.2301 	EXP 	interStimInt: autoDraw = False
22.2301 	EXP 	interStimInt: autoDraw = False
22.2301 	EXP 	text: text = u'X'
22.2301 	EXP 	text: autoDraw = True
22.2639 	EXP 	New trial (rep=5, index=9): OrderedDict([(u'stimulus', 8), (u'category', u'number')])
22.2798 	EXP 	text: autoDraw = False
22.2798 	EXP 	text: autoDraw = False
22.2798 	EXP 	interStimInt: autoDraw = True
22.3153 	EXP 	interStimInt: autoDraw = False
22.3153 	EXP 	interStimInt: autoDraw = False
22.3153 	EXP 	text: text = 8
22.3153 	EXP 	text: autoDraw = True
22.3472 	EXP 	New trial (rep=5, index=10): OrderedDict([(u'stimulus', u'C'), (u'category', u'letter')])
22.3632 	EXP 	text: autoDraw = False
22.3632 	EXP 	text: autoDraw = False
22.3632 	EXP 	interStimInt: autoDraw = True
22.3966 	EXP 	interStimInt: autoDraw = False
22.3966 	EXP 	interStimInt: autoDraw = False
22.3966 	EXP 	text: text = u'C'
22.3966 	EXP 	text: autoDraw = True
22.4309 	EXP 	New trial (rep=5, index=11): OrderedDict([(u'stimulus', u'Y'), (u'category', u'letter')])
22.4466 	EXP 	text: autoDraw = False
22.4466 	EXP 	text: autoDraw = False
22.4466 	EXP 	interStimInt: autoDraw = True
22.4800 	EXP 	interStimInt: autoDraw = False
22.4800 	EXP 	interStimInt: autoDraw = False
22.4800 	EXP 	text: text = u'Y'
22.4800 	EXP 	text: autoDraw = True
22.5161 	EXP 	New trial (rep=5, index=12): OrderedDict([(u'stimulus', u'H'), (u'category', u'letter')])
22.5300 	EXP 	text: autoDraw = False
22.5300 	EXP 	text: autoDraw = False
22.5300 	EXP 	interStimInt: autoDraw = True
22.5633 	EXP 	interStimInt: autoDraw = False
22.5633 	EXP 	interStimInt: autoDraw = False
22.5633 	EXP 	text: text = u'H'
22.5633 	EXP 	text: autoDraw = True
22.5975 	EXP 	New trial (rep=5, index=13): OrderedDict([(u'stimulus', u'W'), (u'category', u'letter')])
22.6154 	EXP 	text: autoDraw = False
22.6154 	EXP 	text: autoDraw = False
22.6154 	EXP 	interStimInt: autoDraw = True
22.6466 	EXP 	interStimInt: autoDraw = False
22.6466 	EXP 	interStimInt: autoDraw = False
22.6466 	EXP 	text: text = u'W'
22.6466 	EXP 	text: autoDraw = True
22.6806 	EXP 	New trial (rep=5, index=14): OrderedDict([(u'stimulus', u'L'), (u'category', u'letter')])
22.6966 	EXP 	text: autoDraw = False
22.6966 	EXP 	text: autoDraw = False
22.6966 	EXP 	interStimInt: autoDraw = True
22.7299 	EXP 	interStimInt: autoDraw = False
22.7299 	EXP 	interStimInt: autoDraw = False
22.7299 	EXP 	text: text = u'L'
22.7299 	EXP 	text: autoDraw = True
22.7641 	EXP 	New trial (rep=5, index=15): OrderedDict([(u'stimulus', 7), (u'category', u'number')])
22.7799 	EXP 	text: autoDraw = False
22.7799 	EXP 	text: autoDraw = False
22.7799 	EXP 	interStimInt: autoDraw = True
22.8152 	EXP 	interStimInt: autoDraw = False
22.8152 	EXP 	interStimInt: autoDraw = False
22.8152 	EXP 	text: text = 7
22.8152 	EXP 	text: autoDraw = True
22.8472 	EXP 	New trial (rep=5, index=16): OrderedDict([(u'stimulus', u'K'), (u'category', u'letter')])
22.8632 	EXP 	text: autoDraw = False
22.8632 	EXP 	text: autoDraw = False
22.8632 	EXP 	interStimInt: autoDraw = True
22.8967 	EXP 	interStimInt: autoDraw = False
22.8967 	EXP 	interStimInt: autoDraw = False
22.8967 	EXP 	text: text = u'K'
22.8967 	EXP 	text: autoDraw = True
22.9308 	EXP 	New trial (rep=5, index=17): OrderedDict([(u'stimulus', u'T'), (u'category', u'letter')])
22.9466 	EXP 	text: autoDraw = False
22.9466 	EXP 	text: autoDraw = False
22.9466 	EXP 	interStimInt: autoDraw = True
22.9803 	EXP 	interStimInt: autoDraw = False
22.9803 	EXP 	interStimInt: autoDraw = False
22.9803 	EXP 	text: text = u'T'
22.9803 	EXP 	text: autoDraw = True
23.0159 	EXP 	New trial (rep=5, index=18): OrderedDict([(u'stimulus', 3), (u'category', u'number')])
23.0300 	EXP 	text: autoDraw = False
23.0300 	EXP 	text: autoDraw = False
23.0300 	EXP 	interStimInt: autoDraw = True
23.0633 	EXP 	interStimInt: autoDraw = False
23.0633 	EXP 	interStimInt: autoDraw = False
23.0633 	EXP 	text: text = 3
23.0633 	EXP 	text: autoDraw = True
23.0973 	EXP 	New trial (rep=5, index=19): OrderedDict([(u'stimulus', u'J'), (u'category', u'letter')])
23.1150 	EXP 	text: autoDraw = False
23.1150 	EXP 	text: autoDraw = False
23.1150 	EXP 	interStimInt: autoDraw = True
23.1467 	EXP 	interStimInt: autoDraw = False
23.1467 	EXP 	interStimInt: autoDraw = False
23.1467 	EXP 	text: text = u'J'
23.1467 	EXP 	text: autoDraw = True
23.1809 	EXP 	New trial (rep=5, index=20): OrderedDict([(u'stimulus', u'D'), (u'category', u'letter')])
23.1966 	EXP 	text: autoDraw = False
23.1966 	EXP 	text: autoDraw = False
23.1966 	EXP 	interStimInt: autoDraw = True
23.2300 	EXP 	interStimInt: autoDraw = False
23.2300 	EXP 	interStimInt: autoDraw = False
23.2300 	EXP 	text: text = u'D'
23.2300 	EXP 	text: autoDraw = True
23.2642 	EXP 	New trial (rep=5, index=21): OrderedDict([(u'stimulus', u'V'), (u'category', u'letter')])
23.2799 	EXP 	text: autoDraw = False
23.2799 	EXP 	text: autoDraw = False
23.2799 	EXP 	interStimInt: autoDraw = True
23.3146 	EXP 	interStimInt: autoDraw = False
23.3146 	EXP 	interStimInt: autoDraw = False
23.3146 	EXP 	text: text = u'V'
23.3146 	EXP 	text: autoDraw = True
23.3474 	EXP 	New trial (rep=5, index=22): OrderedDict([(u'stimulus', u'Z'), (u'category', u'letter')])
23.3633 	EXP 	text: autoDraw = False
23.3633 	EXP 	text: autoDraw = False
23.3633 	EXP 	interStimInt: autoDraw = True
23.3965 	EXP 	interStimInt: autoDraw = False
23.3965 	EXP 	interStimInt: autoDraw = False
23.3965 	EXP 	text: text = u'Z'
23.3965 	EXP 	text: autoDraw = True
23.4308 	EXP 	New trial (rep=5, index=23): OrderedDict([(u'stimulus', 4), (u'category', u'number')])
23.4467 	EXP 	text: autoDraw = False
23.4467 	EXP 	text: autoDraw = False
23.4467 	EXP 	interStimInt: autoDraw = True
23.4804 	EXP 	interStimInt: autoDraw = False
23.4804 	EXP 	interStimInt: autoDraw = False
23.4804 	EXP 	text: text = 4
23.4804 	EXP 	text: autoDraw = True
